Frame,HOG
pruebaC-4445.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4446.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4447.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4448.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4449.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4450.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4451.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4452.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4453.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4454.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4455.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4456.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4457.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4458.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4459.png,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.0571800e-04 1.6900207e-04
 6.3893320e-05]"
pruebaC-4460.png,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.0429779e-04 1.6852746e-04
 6.3713887e-05]"
pruebaC-4461.png,[0.         0.         0.         ... 0.00050924 0.00017018 0.00211467]
pruebaC-4462.png,[0.         0.         0.         ... 0.00051084 0.00017072 0.00212133]
pruebaC-4463.png,[0.         0.         0.         ... 0.00051504 0.00017212 0.00213877]
pruebaC-4464.png,[0.         0.         0.         ... 0.00050976 0.00017035 0.00211683]
pruebaC-4465.png,[0.         0.         0.         ... 0.00051497 0.00017209 0.00213846]
pruebaC-4466.png,[0.         0.         0.         ... 0.00050976 0.00017035 0.00211683]
pruebaC-4467.png,[0.         0.         0.         ... 0.00051558 0.0001723  0.00214098]
pruebaC-4468.png,[0.         0.         0.         ... 0.00050942 0.00017024 0.00211543]
pruebaC-4469.png,[0.         0.         0.         ... 0.00051621 0.00017251 0.00214361]
pruebaC-4470.png,[0.         0.         0.         ... 0.00051601 0.00017244 0.00214278]
pruebaC-4471.png,[0.         0.         0.         ... 0.00051684 0.00017272 0.00214621]
pruebaC-4472.png,[0.         0.         0.         ... 0.00051612 0.00017248 0.00214324]
pruebaC-4473.png,[0.         0.         0.         ... 0.00051348 0.0001716  0.00213227]
pruebaC-4474.png,[0.         0.         0.         ... 0.0005149  0.00017207 0.00213817]
pruebaC-4475.png,[0.         0.         0.         ... 0.00051733 0.00017288 0.00214825]
pruebaC-4476.png,[0.         0.         0.         ... 0.00051424 0.00017185 0.00213542]
pruebaC-4477.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4478.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4479.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4480.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4481.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4482.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4483.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4484.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4485.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4486.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4487.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4488.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4489.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4490.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4491.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4492.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4493.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4494.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4495.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4496.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4497.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4498.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4499.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4500.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4501.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4502.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4503.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4504.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4505.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4506.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4507.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4508.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4509.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4510.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4511.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4512.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4513.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4514.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4515.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4516.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4517.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4518.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4519.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4520.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4521.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4522.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4523.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4524.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4525.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4526.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4527.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4528.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4529.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4530.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4531.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4532.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4533.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4534.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4535.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4536.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4537.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4538.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4539.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4540.png,[0.         0.         0.         ... 0.         0.         0.02445743]
pruebaC-4541.png,[0.         0.         0.         ... 0.         0.         0.02547288]
pruebaC-4542.png,[0.         0.         0.         ... 0.         0.         0.02456285]
pruebaC-4543.png,[0.         0.         0.         ... 0.         0.         0.02547288]
pruebaC-4544.png,[0.         0.         0.         ... 0.         0.         0.02422881]
pruebaC-4545.png,[0.         0.         0.         ... 0.         0.         0.02399834]
pruebaC-4546.png,[0.        0.        0.        ... 0.        0.        0.0240354]
pruebaC-4547.png,[0.         0.         0.         ... 0.         0.         0.02406626]
pruebaC-4548.png,[0.         0.         0.         ... 0.         0.         0.02405412]
pruebaC-4549.png,[0.         0.         0.         ... 0.         0.         0.02146729]
pruebaC-4550.png,[0.         0.         0.         ... 0.         0.         0.02153833]
pruebaC-4551.png,[0.         0.         0.         ... 0.         0.         0.02128212]
pruebaC-4552.png,[0.         0.         0.         ... 0.         0.         0.02147905]
pruebaC-4553.png,[0.         0.         0.         ... 0.         0.         0.02132132]
pruebaC-4554.png,[0.         0.         0.         ... 0.         0.         0.02143289]
pruebaC-4555.png,[0.         0.         0.         ... 0.         0.         0.02208401]
pruebaC-4556.png,[0.         0.         0.         ... 0.         0.         0.02229361]
pruebaC-4557.png,[0.         0.         0.         ... 0.         0.         0.02209078]
pruebaC-4558.png,[0.         0.         0.         ... 0.00833991 0.00278706 0.18378296]
pruebaC-4559.png,[0.         0.         0.         ... 0.00834572 0.002789   0.18391106]
pruebaC-4560.png,[0.         0.         0.         ... 0.00834424 0.00278851 0.18387851]
pruebaC-4561.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4562.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4563.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4564.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4565.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4566.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4567.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4568.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4569.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4570.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4571.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4572.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4573.png,[0.         0.         0.         ... 0.00986826 0.00642952 0.06429024]
pruebaC-4574.png,[0.         0.         0.         ... 0.00925853 0.00603226 0.05990332]
pruebaC-4575.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4576.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4577.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4578.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4579.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4580.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4581.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4582.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4583.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4584.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4585.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4586.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4587.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4588.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4589.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4590.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4591.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4592.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4593.png,[0.         0.         0.         ... 0.         0.         0.00067772]
pruebaC-4594.png,[0.         0.         0.         ... 0.         0.         0.01971401]
pruebaC-4595.png,[0.         0.         0.         ... 0.         0.         0.01971401]
pruebaC-4596.png,[0.         0.         0.         ... 0.         0.         0.01971061]
pruebaC-4597.png,[0.         0.         0.         ... 0.         0.         0.02007744]
pruebaC-4598.png,[0.         0.         0.         ... 0.         0.         0.02007263]
pruebaC-4599.png,[0.         0.         0.         ... 0.         0.         0.00284374]
pruebaC-4600.png,[0.         0.         0.         ... 0.         0.         0.00284374]
pruebaC-4601.png,[0.         0.         0.         ... 0.02458487 0.00821583 0.35962516]
pruebaC-4602.png,[0.         0.         0.         ... 0.02478454 0.00828256 0.3602731 ]
pruebaC-4603.png,[0.         0.         0.         ... 0.02451836 0.0081936  0.3573303 ]
pruebaC-4604.png,[0.         0.         0.         ... 0.02403183 0.00803101 0.35285088]
pruebaC-4605.png,[0.         0.         0.         ... 0.02426397 0.00810859 0.35505974]
pruebaC-4606.png,[0.         0.         0.         ... 0.02403183 0.00803101 0.35285088]
pruebaC-4607.png,[0.         0.         0.         ... 0.         0.         0.35189685]
pruebaC-4608.png,[0.         0.         0.         ... 0.00263209 0.0008796  0.34836468]
pruebaC-4609.png,[0.         0.         0.         ... 0.00279184 0.00093298 0.34701788]
pruebaC-4610.png,[0.         0.         0.         ... 0.00263881 0.00088185 0.34702688]
pruebaC-4611.png,[0.         0.         0.         ... 0.00274119 0.00091606 0.34238622]
pruebaC-4612.png,[0.         0.         0.         ... 0.00261139 0.00087268 0.3440649 ]
pruebaC-4613.png,[0.         0.         0.         ... 0.00280375 0.00093696 0.347416  ]
pruebaC-4614.png,[0.         0.         0.         ... 0.00263919 0.00088197 0.34712678]
pruebaC-4615.png,[0.         0.         0.         ... 0.00280375 0.00093696 0.347416  ]
pruebaC-4616.png,[0.         0.         0.         ... 0.00298432 0.00099731 0.34976637]
pruebaC-4617.png,[0.         0.         0.         ... 0.00297367 0.00099375 0.35027692]
pruebaC-4618.png,[0.         0.         0.         ... 0.0029507  0.00098607 0.34705725]
pruebaC-4619.png,[0.         0.         0.         ... 0.00297223 0.00099327 0.3494962 ]
pruebaC-4620.png,[0.         0.         0.         ... 0.00294059 0.00098269 0.34625357]
pruebaC-4621.png,[0.         0.         0.         ... 0.00297214 0.00099324 0.34948918]
pruebaC-4622.png,[0.         0.         0.         ... 0.         0.         0.35783878]
pruebaC-4623.png,[0.        0.        0.        ... 0.        0.        0.3580651]
pruebaC-4624.png,[0.         0.         0.         ... 0.         0.         0.35955778]
pruebaC-4625.png,[0.         0.         0.         ... 0.         0.         0.36747882]
pruebaC-4626.png,[0.         0.         0.         ... 0.         0.         0.36707267]
pruebaC-4627.png,[0.        0.        0.        ... 0.        0.        0.3568414]
pruebaC-4628.png,[0.        0.        0.        ... 0.        0.        0.3586193]
pruebaC-4629.png,[0.         0.         0.         ... 0.         0.         0.35897768]
pruebaC-4630.png,[0.         0.         0.         ... 0.         0.         0.35855356]
pruebaC-4631.png,[0.         0.         0.         ... 0.         0.         0.35922176]
pruebaC-4632.png,[0.         0.         0.         ... 0.         0.         0.35830647]
pruebaC-4633.png,[0.        0.        0.        ... 0.        0.        0.3594714]
pruebaC-4634.png,[0.        0.        0.        ... 0.        0.        0.3564667]
pruebaC-4635.png,[0.         0.         0.         ... 0.         0.         0.35685337]
pruebaC-4636.png,[0.        0.        0.        ... 0.        0.        0.3529295]
pruebaC-4637.png,[0.       0.       0.       ... 0.       0.       0.352929]
pruebaC-4638.png,[0.        0.        0.        ... 0.        0.        0.3529295]
pruebaC-4639.png,[0.        0.        0.        ... 0.        0.        0.3529295]
pruebaC-4640.png,[0.        0.        0.        ... 0.        0.        0.3625401]
pruebaC-4641.png,[0.        0.        0.        ... 0.        0.        0.3625401]
pruebaC-4642.png,[0.        0.        0.        ... 0.        0.        0.3623565]
pruebaC-4643.png,[0.         0.         0.         ... 0.         0.         0.36269733]
pruebaC-4644.png,[0.         0.         0.         ... 0.         0.         0.35292917]
pruebaC-4645.png,[0.        0.        0.        ... 0.        0.        0.3528951]
pruebaC-4646.png,[0.        0.        0.        ... 0.        0.        0.3528951]
pruebaC-4647.png,[0.        0.        0.        ... 0.        0.        0.3528951]
pruebaC-4648.png,[0.         0.         0.         ... 0.01570403 0.00524801 0.38027906]
pruebaC-4649.png,[0.         0.         0.         ... 0.01667418 0.00557222 0.36382616]
pruebaC-4650.png,[0.         0.         0.         ... 0.0171042  0.00571593 0.36576843]
pruebaC-4651.png,[0.         0.         0.         ... 0.01712103 0.00572155 0.36600745]
pruebaC-4652.png,[0.         0.         0.         ... 0.01719538 0.00574639 0.3670646 ]
pruebaC-4653.png,[0.         0.         0.         ... 0.01719538 0.00574639 0.3670646 ]
pruebaC-4654.png,[0.         0.         0.         ... 0.01703924 0.00569422 0.3648462 ]
pruebaC-4655.png,[0.         0.         0.         ... 0.01710663 0.00571674 0.36580297]
pruebaC-4656.png,[0.         0.         0.         ... 0.01721837 0.00575408 0.3673917 ]
pruebaC-4657.png,[0.         0.         0.         ... 0.01718755 0.00574378 0.36695325]
pruebaC-4658.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4659.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4660.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4661.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4662.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4663.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4664.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4665.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4666.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4667.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4668.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4669.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4670.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4671.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4672.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4673.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4674.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4675.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4676.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4677.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4678.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4679.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4680.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4681.png,[0.         0.         0.         ... 0.         0.         0.01646358]
pruebaC-4682.png,[0.         0.         0.         ... 0.         0.         0.01666894]
pruebaC-4683.png,[0.         0.         0.         ... 0.         0.         0.01717245]
pruebaC-4684.png,[0.         0.         0.         ... 0.00120828 0.00040379 0.00015266]
pruebaC-4685.png,[0.         0.         0.         ... 0.00121802 0.00040704 0.00015389]
pruebaC-4686.png,[0.         0.         0.         ... 0.00121103 0.00040471 0.000153  ]
pruebaC-4687.png,[0.         0.         0.         ... 0.0012189  0.00040734 0.000154  ]
pruebaC-4688.png,[0.         0.         0.         ... 0.00119867 0.00040058 0.00015144]
pruebaC-4689.png,[0.         0.         0.         ... 0.00120196 0.00040168 0.00015186]
pruebaC-4690.png,[0.         0.         0.         ... 0.00119372 0.00039892 0.00015082]
pruebaC-4691.png,[0.         0.         0.         ... 0.00120428 0.00040245 0.00015215]
pruebaC-4692.png,[0.         0.         0.         ... 0.00119289 0.00039864 0.00015071]
pruebaC-4693.png,[0.         0.         0.         ... 0.00120002 0.00040103 0.00015161]
pruebaC-4694.png,[0.         0.         0.         ... 0.00119274 0.00039859 0.00015069]
pruebaC-4695.png,[0.         0.         0.         ... 0.00120012 0.00040106 0.00015163]
pruebaC-4696.png,[0.         0.         0.         ... 0.00119265 0.00039856 0.00015068]
pruebaC-4697.png,[0.         0.         0.         ... 0.00119999 0.00040102 0.00015161]
pruebaC-4698.png,[0.         0.         0.         ... 0.0011922  0.00039841 0.00015062]
pruebaC-4699.png,[0.         0.         0.         ... 0.00120768 0.00040359 0.00015258]
pruebaC-4700.png,[0.         0.         0.         ... 0.00119394 0.00039899 0.00015084]
pruebaC-4701.png,[0.         0.         0.         ... 0.00122974 0.00041096 0.00015537]
pruebaC-4702.png,[0.         0.         0.         ... 0.00119285 0.00039863 0.00015071]
pruebaC-4703.png,[0.         0.         0.         ... 0.00123595 0.00041304 0.00015615]
pruebaC-4704.png,[0.         0.         0.         ... 0.00119565 0.00039957 0.00015106]
pruebaC-4705.png,[0.         0.         0.         ... 0.00123728 0.00041348 0.00015632]
pruebaC-4706.png,[0.         0.         0.         ... 0.00118025 0.00039442 0.00014912]
